time/date,Port 3 (VWC),Port 3 (EC),Port 3 (temp),Port 4 (VWC),Port 4 (EC),Port 4 (temp),2m Rain (in),2m Rel Hum (pct),ET (in),observed
5/27/17 13:25,0.135,0.06,74.3,0.116,0.127,74.1,0,50,0.16,0.62443044
5/27/17 13:30,0.135,0.06,74.3,0.115,0.127,74.3,0,50,0.16,0.129112125
5/27/17 13:35,0.135,0.06,74.3,0.115,0.127,74.1,0,48,0.16,0.230305862
5/27/17 13:40,0.134,0.06,74.1,0.115,0.127,74.1,0,45,0.16,0.376763447
5/27/17 13:45,0.135,0.06,74.1,0.115,0.127,74.3,0,46,0.16,0.232346373
5/27/17 13:50,0.135,0.06,74.1,0.114,0.127,74.3,0,45,0.16,0.250735087
5/27/17 13:55,0.134,0.06,74.1,0.114,0.125,74.3,0,46,0.16,0.445239929
5/27/17 14:00,0.134,0.06,74.1,0.114,0.127,74.3,0,46,0.16,0.452070386
5/27/17 14:05,0.134,0.06,74.3,0.114,0.125,74.3,0,46,0.16,0.480672131
5/27/17 14:10,0.134,0.06,74.1,0.113,0.125,74.1,0,46,0.16,0.495435456
5/27/17 14:15,0.134,0.06,74.1,0.113,0.125,74.3,0,48,0.16,0.09400873
5/27/17 14:20,0.133,0.06,74.3,0.113,0.125,74.3,0,54,0.16,0.798842637
5/27/17 14:25,0.133,0.06,74.1,0.112,0.125,74.3,0,55,0.16,0.725576067
5/27/17 14:30,0.133,0.06,74.1,0.112,0.125,74.3,0,56,0.16,0.507487941
5/27/17 14:35,0.133,0.06,74.1,0.112,0.125,74.3,0,56,0.16,0.117605615
5/27/17 14:40,0.133,0.06,74.3,0.112,0.125,74.3,0,57,0.16,0.359657986
5/27/17 14:45,0.133,0.06,74.1,0.112,0.125,74.3,0,57,0.16,0.256748065
5/27/17 14:50,0.133,0.06,74.1,0.111,0.125,74.3,0,55,0.16,0.762206675
5/27/17 14:55,0.133,0.059,74.1,0.111,0.125,74.5,0,54,0.16,0.129904516
5/27/17 15:00,0.133,0.059,74.1,0.111,0.125,74.5,0,56,0.16,0.89464562
5/27/17 15:05,0.133,0.059,74.1,0.111,0.125,74.3,0,59,0.16,0.451001319
5/27/17 15:10,0.133,0.059,74.1,0.111,0.127,74.5,0,62,0.16,0.010011732
5/27/17 15:15,0.132,0.06,74.1,0.11,0.125,74.5,0,66,0.16,0.294295418
5/27/17 15:20,0.132,0.06,74.1,0.11,0.127,74.5,0,68,0.16,0.744947142
5/27/17 15:25,0.132,0.059,74.1,0.11,0.127,74.5,0,71,0.16,0.76966399
5/27/17 15:30,0.132,0.059,74.1,0.11,0.127,74.7,0,73,0.16,0.548748147
5/27/17 15:35,0.132,0.059,74.1,0.11,0.128,74.7,0,75,0.16,0.584124299
5/27/17 15:40,0.132,0.059,74.1,0.11,0.128,74.7,0,76,0.16,0.436244447
5/27/17 15:45,0.132,0.059,74.1,0.11,0.128,74.7,0,77,0.16,0.647015794
5/27/17 15:50,0.132,0.06,74.1,0.11,0.128,74.7,0,77,0.16,0.109933505
5/27/17 15:55,0.132,0.059,74.1,0.11,0.129,74.7,0,79,0.16,0.325050419
5/27/17 16:00,0.132,0.059,74.1,0.11,0.129,74.7,0,80,0.16,0.457314843
5/27/17 16:05,0.132,0.059,74.1,0.11,0.129,74.7,0,81,0.16,0.825025707
5/27/17 16:10,0.131,0.06,74.1,0.11,0.129,74.7,0,82,0.16,0.960813207
5/27/17 16:15,0.131,0.059,74.1,0.11,0.131,74.8,0,84,0.16,0.272474763
5/27/17 16:20,0.131,0.059,74.1,0.11,0.131,74.8,0,86,0.16,0.446641584
5/27/17 16:25,0.13,0.059,74.1,0.11,0.131,75,0,86,0.16,0.164710283
5/27/17 16:30,0.13,0.059,74.1,0.11,0.131,75,0,88,0.16,0.998109257
5/27/17 16:35,0.13,0.059,74.1,0.11,0.131,74.8,0,89,0.16,0.672753954
5/27/17 16:40,0.131,0.059,74.1,0.109,0.132,75,0,90,0.16,0.221946534
5/27/17 16:45,0.13,0.06,74.3,0.11,0.132,75,0,91,0.16,0.538489265
5/27/17 16:50,0.13,0.059,74.3,0.11,0.132,75,0,92,0.16,0.951572682
5/27/17 16:55,0.13,0.059,74.3,0.11,0.132,75,0,93,0.16,0.004944127
5/27/17 17:00,0.13,0.059,74.3,0.11,0.134,75,0,93,0.16,0.504315182
5/27/17 17:05,0.13,0.059,74.3,0.11,0.134,75,0,94,0.16,0.132168186
5/27/17 17:10,0.13,0.059,74.3,0.11,0.134,75.2,0,94,0.16,0.420971863
5/27/17 17:15,0.13,0.059,74.3,0.109,0.134,75,0,95,0.16,0.936041654
5/27/17 17:20,0.129,0.059,74.3,0.109,0.135,75.2,0,95,0.16,0.198377111
5/27/17 17:25,0.129,0.059,74.3,0.109,0.134,75.2,0,95,0.16,0.020447539
5/27/17 17:30,0.129,0.059,74.3,0.11,0.135,75.2,0,96,0.16,0.480869872
5/27/17 17:35,0.129,0.059,74.3,0.109,0.135,75.2,0,96,0.16,0.477041707
5/27/17 17:40,0.13,0.058,74.3,0.11,0.136,75.2,0,96,0.16,0.219041105
5/27/17 17:45,0.129,0.059,74.3,0.109,0.135,75.4,0,96,0.16,0.386384456
5/27/17 17:50,0.129,0.059,74.3,0.109,0.136,75.4,0,96,0.16,0.344910576
5/27/17 17:55,0.129,0.059,74.3,0.109,0.136,75.4,0,97,0.16,0.759507839
5/27/17 18:00,0.129,0.059,74.3,0.109,0.136,75.4,0,97,0.16,0.589681636
5/27/17 18:05,0.129,0.059,74.3,0.11,0.138,75.4,0,97,0.16,0.297261923
5/27/17 18:10,0.128,0.059,74.3,0.109,0.136,75.4,0,97,0.16,0.579670548
5/27/17 18:15,0.129,0.059,74.3,0.11,0.138,75.4,0,97,0.16,0.867630642
5/27/17 18:20,0.128,0.059,74.3,0.11,0.138,75.4,0,97,0.16,0.854502675
5/27/17 18:25,0.128,0.059,74.3,0.11,0.138,75.4,0,98,0.16,0.017118088
5/27/17 18:30,0.128,0.059,74.3,0.11,0.138,75.6,0,98,0.16,0.820235305
5/27/17 18:35,0.129,0.059,74.3,0.11,0.138,75.6,0,98,0.16,0.829836017
5/27/17 18:40,0.128,0.059,74.3,0.11,0.138,75.6,0,97,0.16,0.392079807
5/27/17 18:45,0.128,0.059,74.3,0.11,0.138,75.6,0,96,0.16,0.779198924
5/27/17 18:50,0.128,0.059,74.5,0.11,0.139,75.6,0,96,0.16,0.283112913
5/27/17 18:55,0.128,0.059,74.5,0.11,0.139,75.7,0,96,0.16,0.770980394
5/27/17 19:00,0.128,0.059,74.5,0.11,0.139,75.7,0,96,0.16,0.245856796
5/27/17 19:05,0.128,0.059,74.5,0.11,0.139,75.7,0,96,0.16,0.668705063
5/27/17 19:10,0.128,0.059,74.7,0.11,0.139,75.7,0,95,0.16,0.860686276
5/27/17 19:15,0.128,0.058,74.5,0.11,0.141,75.7,0,95,0.16,0.809918628
5/27/17 19:20,0.128,0.059,74.7,0.111,0.141,75.7,0,94,0.16,0.272117513
5/27/17 19:25,0.128,0.059,74.7,0.111,0.139,75.7,0,92,0.16,0.188180613
5/27/17 19:30,0.128,0.059,74.7,0.111,0.141,75.7,0,89,0.16,0.467691256
5/27/17 19:35,0.128,0.059,74.7,0.111,0.141,75.7,0,88,0.16,0.075581071
5/27/17 19:40,0.128,0.059,74.7,0.111,0.141,75.7,0,86,0.16,0.530955009
5/27/17 19:45,0.128,0.059,74.7,0.111,0.141,75.9,0,84,0.16,0.186539595
5/27/17 19:50,0.128,0.059,74.7,0.111,0.141,75.9,0,82,0.16,0.201099623
5/27/17 19:55,0.128,0.059,74.7,0.111,0.141,75.9,0,82,0.16,0.55536583
5/27/17 20:00,0.128,0.059,74.7,0.111,0.141,75.9,0,79,0.16,0.909885816
5/27/17 20:05,0.128,0.059,74.7,0.111,0.141,75.9,0,79,0.16,0.536248995
5/27/17 20:10,0.128,0.059,74.7,0.111,0.142,75.9,0,77,0.16,0.812788657
5/27/17 20:15,0.128,0.059,74.7,0.111,0.141,75.9,0,76,0.16,0.514534056
5/27/17 20:20,0.128,0.058,74.7,0.112,0.142,75.9,0,74,0.16,0.507422133
5/27/17 20:25,0.128,0.059,74.7,0.112,0.141,75.9,0,70,0.16,0.559746518
5/27/17 20:30,0.128,0.059,74.7,0.112,0.142,75.9,0,69,0.16,0.510677979
5/27/17 20:35,0.128,0.059,74.7,0.112,0.142,76.1,0,67,0.16,0.628641934
5/27/17 20:40,0.128,0.059,74.7,0.112,0.142,76.1,0,65,0.16,0.69456808
5/27/17 20:45,0.128,0.059,74.7,0.112,0.142,76.1,0,64,0.16,0.43291126
5/27/17 20:50,0.128,0.059,74.7,0.112,0.142,76.1,0,62,0.16,0.10151604
5/27/17 20:55,0.128,0.058,74.7,0.112,0.142,76.1,0,61,0.16,0.25074166
5/27/17 21:00,0.128,0.059,74.7,0.113,0.142,76.1,0,59,0.16,0.278421299
5/27/17 21:05,0.128,0.059,74.7,0.112,0.142,76.1,0,59,0.16,0.05757719
5/27/17 21:10,0.128,0.059,74.7,0.113,0.142,76.1,0,58,0.16,0.923389559
5/27/17 21:15,0.128,0.058,74.7,0.112,0.142,76.1,0,56,0.16,0.911175122
5/27/17 21:20,0.128,0.059,74.7,0.113,0.142,76.1,0,55,0.16,0.446119663
5/27/17 21:25,0.128,0.059,74.8,0.113,0.142,76.1,0,55,0.16,0.411399464
5/27/17 21:30,0.128,0.059,74.8,0.113,0.142,76.1,0,56,0.16,0.315678805
5/27/17 21:35,0.128,0.059,74.8,0.113,0.144,76.1,0,55,0.16,0.332957485
5/27/17 21:40,0.128,0.059,74.8,0.113,0.144,76.1,0,54,0.16,0.482247041
5/27/17 21:45,0.128,0.059,74.8,0.113,0.144,76.1,0,52,0.16,0.456526272
5/27/17 21:50,0.128,0.059,74.8,0.113,0.144,76.1,0,52,0.16,0.441903864
5/27/17 21:55,0.128,0.059,74.8,0.113,0.144,76.3,0,49,0.16,0.628226239
5/27/17 22:00,0.128,0.058,74.8,0.113,0.144,76.1,0,49,0.16,0.350965279
5/27/17 22:05,0.128,0.059,74.8,0.113,0.144,76.3,0,47,0.16,0.781457105
5/27/17 22:10,0.128,0.059,74.8,0.113,0.144,76.3,0,48,0.16,0.414861929
5/27/17 22:15,0.128,0.059,75,0.113,0.144,76.3,0,59,0.16,0.137518371
5/27/17 22:20,0.128,0.059,74.8,0.113,0.144,76.3,0,62,0.16,0.86903261
5/27/17 22:25,0.128,0.059,75,0.114,0.144,76.3,0,57,0.16,0.802722506
5/27/17 22:30,0.128,0.058,75,0.114,0.144,76.3,0,55,0.16,0.090207104
5/27/17 22:35,0.128,0.059,74.8,0.113,0.144,76.3,0,60,0.16,0.465237631
5/27/17 22:40,0.128,0.059,75,0.114,0.144,76.3,0,61,0.16,0.798205606
5/27/17 22:45,0.128,0.059,75,0.114,0.144,76.3,0,62,0.16,0.248463313
5/27/17 22:50,0.128,0.059,75,0.114,0.144,76.3,0,63,0.16,0.111770454
5/27/17 22:55,0.128,0.059,75,0.114,0.144,76.3,0,63,0.16,0.775460006
5/27/17 23:00,0.128,0.059,75,0.114,0.144,76.3,0,62,0.16,0.940115146
5/27/17 23:05,0.128,0.059,75,0.114,0.144,76.3,0,65,0.16,0.393436066
5/27/17 23:10,0.128,0.059,75,0.114,0.144,76.3,0,74,0.16,0.198304332
5/27/17 23:15,0.128,0.059,75,0.114,0.144,76.5,0,79,0.16,0.476513859
5/27/17 23:20,0.128,0.059,75,0.114,0.144,76.5,0,77,0.16,0.534536075
5/27/17 23:25,0.128,0.059,75,0.114,0.144,76.3,0,78,0.16,0.01685266
5/27/17 23:30,0.128,0.059,75,0.114,0.144,76.5,0,76,0.16,0.232356964
5/27/17 23:35,0.128,0.059,75,0.114,0.144,76.5,0,73,0.16,0.950402899
5/27/17 23:40,0.128,0.059,75,0.114,0.144,76.3,0,73,0.16,0.106850982
5/27/17 23:45,0.128,0.059,75,0.114,0.144,76.5,0,73,0.16,0.895209373
5/27/17 23:50,0.128,0.059,75,0.115,0.144,76.5,0,78,0.16,0.665649794
5/27/17 23:55,0.128,0.059,75,0.115,0.144,76.5,0,83,0.16,0.066315337
5/28/17 0:00,0.128,0.059,75,0.115,0.144,76.5,0,80,0.16,0.782920693
5/28/17 0:05,0.128,0.059,75,0.115,0.144,76.5,0,78,0.16,0.228209709
5/28/17 0:10,0.128,0.059,75,0.115,0.144,76.5,0,79,0.16,0.825651425
5/28/17 0:15,0.128,0.059,75,0.115,0.144,76.5,0,78,0.16,0.492770127
5/28/17 0:20,0.128,0.059,75,0.115,0.144,76.5,0,80,0.16,0.270360775
5/28/17 0:25,0.128,0.059,75,0.115,0.144,76.5,0,82,0.16,0.298559437
5/28/17 0:30,0.128,0.059,75,0.115,0.144,76.3,0,83,0.16,0.100101993
5/28/17 0:35,0.129,0.059,75,0.115,0.144,76.5,0,83,0.16,0.117645889
5/28/17 0:40,0.128,0.059,75,0.115,0.144,76.3,0,84,0.16,0.338672348
5/28/17 0:45,0.128,0.059,75,0.115,0.144,76.3,0,84,0.16,0.145973949
5/28/17 0:50,0.128,0.059,75,0.115,0.144,76.3,0,86,0.16,0.949989205
5/28/17 0:55,0.128,0.059,75,0.115,0.144,76.3,0,87,0.16,0.810944936
5/28/17 1:00,0.128,0.059,75,0.115,0.144,76.3,0,88,0.16,0.66415613
5/28/17 1:05,0.128,0.059,75,0.115,0.144,76.3,0,88,0.16,0.150982632
5/28/17 1:10,0.128,0.059,75,0.115,0.144,76.3,0,89,0.16,0.282498616
5/28/17 1:15,0.128,0.059,75.2,0.115,0.144,76.3,0,91,0.16,0.404410714
5/28/17 1:20,0.128,0.059,75.2,0.116,0.144,76.3,0,91,0.16,0.867273791
5/28/17 1:25,0.129,0.059,75.2,0.115,0.144,76.3,0,90,0.16,0.407210453
5/28/17 1:30,0.128,0.059,75.2,0.116,0.144,76.3,0,90,0.16,0.123838551
5/28/17 1:35,0.128,0.059,75.2,0.116,0.142,76.3,0,90,0.16,0.627158043
5/28/17 1:40,0.128,0.059,75.2,0.116,0.142,76.3,0,92,0.16,0.753108957
5/28/17 1:45,0.128,0.059,75.2,0.116,0.144,76.3,0,94,0.16,0.091653141
5/28/17 1:50,0.129,0.059,75.2,0.116,0.144,76.3,0,94,0.16,0.630291288
5/28/17 1:55,0.128,0.059,75.2,0.116,0.144,76.3,0,95,0.16,0.581926975
5/28/17 2:00,0.129,0.06,75.2,0.116,0.142,76.3,0,95,0.16,0.588780436
5/28/17 2:05,0.129,0.059,75.2,0.116,0.142,76.3,0,95,0.16,0.081120058
5/28/17 2:10,0.129,0.059,75.2,0.116,0.144,76.3,0,95,0.16,0.437507693
5/28/17 2:15,0.128,0.059,75.2,0.116,0.142,76.1,0,95,0.16,0.59918242
5/28/17 2:20,0.129,0.059,75.2,0.116,0.144,76.1,0,95,0.16,0.021775978
5/28/17 2:25,0.128,0.06,75.2,0.116,0.144,76.1,0,95,0.16,0.572366409
5/28/17 2:30,0.129,0.059,75.2,0.116,0.142,76.1,0,95,0.16,0.631486251
5/28/17 2:35,0.129,0.059,75.2,0.116,0.144,76.1,0,96,0.16,0.641386826
5/28/17 2:40,0.129,0.059,75.2,0.116,0.142,76.1,0,96,0.16,0.022569804
5/28/17 2:45,0.129,0.059,75.2,0.116,0.142,76.1,0,96,0.16,0.224632045
5/28/17 2:50,0.129,0.059,75.2,0.116,0.142,76.1,0,96,0.16,0.390849909
5/28/17 2:55,0.129,0.06,75.2,0.116,0.142,76.1,0,97,0.16,0.881266286
5/28/17 3:00,0.129,0.06,75.2,0.116,0.142,76.1,0,97,0.16,0.523728332
5/28/17 3:05,0.129,0.059,75.2,0.116,0.142,76.1,0,96,0.16,0.268477105
5/28/17 3:10,0.129,0.06,75.2,0.116,0.142,76.1,0,96,0.16,0.829166591
5/28/17 3:15,0.129,0.059,75.2,0.116,0.142,76.1,0,96,0.16,0.336867757
5/28/17 3:20,0.128,0.06,75.2,0.116,0.142,76.1,0,94,0.16,0.147230871
5/28/17 3:25,0.129,0.059,75.2,0.116,0.142,76.1,0,91,0.16,0.500754935
5/28/17 3:30,0.129,0.059,75.2,0.117,0.142,76.1,0,88,0.16,0.549557039
5/28/17 3:35,0.129,0.06,75.2,0.116,0.142,76.1,0,86,0.16,0.117385182
5/28/17 3:40,0.129,0.059,75.2,0.117,0.141,76.1,0,86,0.16,0.134508209
5/28/17 3:45,0.129,0.059,75.2,0.117,0.142,76.1,0,85,0.16,0.484989304
5/28/17 3:50,0.129,0.059,75.2,0.117,0.142,76.1,0,86,0.16,0.755675595
5/28/17 3:55,0.129,0.059,75.4,0.117,0.142,76.1,0,85,0.16,0.586381496
5/28/17 4:00,0.129,0.06,75.2,0.117,0.141,76.1,0,83,0.16,0.931801596
5/28/17 4:05,0.129,0.059,75.2,0.117,0.141,76.1,0,81,0.16,0.233344393
5/28/17 4:10,0.129,0.06,75.4,0.117,0.141,76.1,0,81,0.16,0.21986706
5/28/17 4:15,0.129,0.059,75.4,0.117,0.141,76.1,0,76,0.16,0.98828309
5/28/17 4:20,0.129,0.059,75.4,0.117,0.141,76.1,0,75,0.16,0.29079729
5/28/17 4:25,0.129,0.059,75.2,0.117,0.141,76.1,0,72,0.16,0.48266076
5/28/17 4:30,0.129,0.059,75.2,0.117,0.141,75.9,0,70,0.16,0.006522854
5/28/17 4:35,0.129,0.06,75.4,0.117,0.141,76.1,0,69,0.16,0.17425378
5/28/17 4:40,0.129,0.06,75.4,0.117,0.141,76.1,0,65,0.16,0.813702614
5/28/17 4:45,0.129,0.059,75.4,0.117,0.141,76.1,0,63,0.16,0.969133165
5/28/17 4:50,0.129,0.06,75.2,0.117,0.141,75.9,0,61,0.16,0.427251321
5/28/17 4:55,0.129,0.059,75.4,0.117,0.141,75.9,0,58,0.16,0.640580197
5/28/17 5:00,0.129,0.059,75.2,0.117,0.141,76.1,0,50,0.16,0.196650765
5/28/17 5:05,0.129,0.059,75.4,0.118,0.141,76.1,0,48,0.16,0.525746237
5/28/17 5:10,0.129,0.06,75.2,0.117,0.141,75.9,0,49,0.16,0.163830241
5/28/17 5:15,0.129,0.06,75.4,0.118,0.141,75.9,0,44,0.16,0.054408446
5/28/17 5:20,0.129,0.059,75.4,0.118,0.139,75.9,0,44,0.16,0.644837666
5/28/17 5:25,0.129,0.06,75.4,0.117,0.141,75.9,0,46,0.16,0.688248052
5/28/17 5:30,0.129,0.059,75.4,0.118,0.141,75.9,0,46,0.16,0.658037713
5/28/17 5:35,0.129,0.059,75.4,0.118,0.139,75.9,0,48,0.16,0.970102152
5/28/17 5:40,0.129,0.059,75.4,0.117,0.141,75.9,0,49,0.16,0.772261235
5/28/17 5:45,0.129,0.059,75.4,0.117,0.139,75.9,0,50,0.16,0.584576666
5/28/17 5:50,0.129,0.06,75.4,0.118,0.139,75.9,0,48,0.16,0.015540739
5/28/17 5:55,0.129,0.059,75.4,0.117,0.139,75.9,0,44,0.16,0.44281035
5/28/17 6:00,0.13,0.06,75.2,0.118,0.139,75.9,0,43,0.16,0.843191264
5/28/17 6:05,0.129,0.059,75.4,0.118,0.139,75.9,0,41,0.16,0.459349355
5/28/17 6:10,0.129,0.059,75.4,0.117,0.139,75.9,0,42,0.16,0.328837024
5/28/17 6:15,0.13,0.059,75.2,0.117,0.139,75.9,0,41,0.16,0.499056193
5/28/17 6:20,0.129,0.059,75.2,0.118,0.139,75.9,0,39,0.16,0.491727434
5/28/17 6:25,0.129,0.06,75.2,0.118,0.139,75.9,0,40,0.16,0.943606596
5/28/17 6:30,0.129,0.059,75.2,0.118,0.139,75.9,0,41,0.16,0.010699569
5/28/17 6:35,0.13,0.06,75.4,0.117,0.139,75.9,0,42,0.16,0.423505611
5/28/17 6:40,0.13,0.059,75.4,0.118,0.139,75.9,0,42,0.16,0.380668983
5/28/17 6:45,0.13,0.06,75.2,0.118,0.139,75.9,0,45,0.16,0.123136506
5/28/17 6:50,0.13,0.06,75.2,0.118,0.139,75.7,0,46,0.16,0.192042777
5/28/17 6:55,0.129,0.06,75.4,0.118,0.138,75.9,0,47,0.16,0.948981157
5/28/17 7:00,0.129,0.06,75.2,0.118,0.138,75.7,0,48,0.16,0.455186859
5/28/17 7:05,0.129,0.06,75.4,0.118,0.138,75.7,0,61,0.16,0.902146418
5/28/17 7:10,0.129,0.059,75.2,0.118,0.139,75.7,0,64,0.16,0.50621024
5/28/17 7:15,0.13,0.06,75.2,0.118,0.138,75.7,0,66,0.16,0.464044115
5/28/17 7:20,0.13,0.059,75.2,0.118,0.138,75.7,0,68,0.16,0.005713308
5/28/17 7:25,0.129,0.06,75.2,0.118,0.138,75.9,0,72,0.16,0.440668751
5/28/17 7:30,0.129,0.059,75.4,0.118,0.138,75.7,0,76,0.16,0.654575244
5/28/17 7:35,0.13,0.059,75.2,0.118,0.138,75.7,0,79,0.16,0.792123585
5/28/17 7:40,0.13,0.059,75.2,0.118,0.138,75.7,0,80,0.16,0.526126846
5/28/17 7:45,0.13,0.06,75.2,0.118,0.138,75.7,0,77,0.16,0.56053785
5/28/17 7:50,0.13,0.06,75.2,0.118,0.138,75.7,0,76,0.16,0.759733167
5/28/17 7:55,0.13,0.06,75.2,0.118,0.138,75.7,0,77,0.16,0.410586619
5/28/17 8:00,0.129,0.06,75.2,0.118,0.138,75.7,0,79,0.16,0.76614989
5/28/17 8:05,0.13,0.059,75.2,0.118,0.138,75.7,0,81,0.16,0.061931802
5/28/17 8:10,0.129,0.06,75.2,0.118,0.138,75.7,0,83,0.16,0.38368987
5/28/17 8:15,0.129,0.06,75.2,0.118,0.138,75.7,0,86,0.16,0.848373951
5/28/17 8:20,0.13,0.06,75.2,0.118,0.136,75.7,0,87,0.16,0.207059739
5/28/17 8:25,0.13,0.06,75.2,0.118,0.138,75.7,0,89,0.16,0.803609638
5/28/17 8:30,0.13,0.06,75.2,0.118,0.136,75.7,0,90,0.16,0.907169444
5/28/17 8:35,0.13,0.06,75.2,0.118,0.138,75.7,0,88,0.16,0.82665817
5/28/17 8:40,0.13,0.06,75.2,0.117,0.138,75.7,0,88,0.16,0.132372848
5/28/17 8:45,0.13,0.06,75.2,0.118,0.136,75.7,0,89,0.16,0.192587989
5/28/17 8:50,0.13,0.06,75.2,0.118,0.136,75.7,0,90,0.16,0.316458765
5/28/17 8:55,0.13,0.06,75.2,0.118,0.136,75.7,0,91,0.16,0.771340595
5/28/17 9:00,0.13,0.06,75.2,0.118,0.136,75.7,0,92,0.16,0.264386728
5/28/17 9:05,0.13,0.06,75.2,0.118,0.136,75.7,0,93,0.16,0.295145397
5/28/17 9:10,0.129,0.06,75.2,0.117,0.136,75.7,0,94,0.16,0.683278289
5/28/17 9:15,0.129,0.06,75.2,0.117,0.136,75.7,0,95,0.16,0.154997691
5/28/17 9:20,0.13,0.06,75.2,0.118,0.136,75.7,0,95,0.16,0.177305479
5/28/17 9:25,0.13,0.06,75.2,0.117,0.136,75.7,0,95,0.16,0.91911898
5/28/17 9:30,0.13,0.06,75.2,0.117,0.136,75.7,0,95,0.16,0.841334384
5/28/17 9:35,0.129,0.06,75.2,0.117,0.135,75.7,0,96,0.16,0.365672762
5/28/17 9:40,0.129,0.06,75.2,0.116,0.136,75.7,0,96,0.16,0.498006547
5/28/17 9:45,0.13,0.06,75.2,0.117,0.136,75.7,0,96,0.16,0.74389252
5/28/17 9:50,0.13,0.06,75.2,0.116,0.136,75.7,0,96,0.16,0.677509325
5/28/17 9:55,0.129,0.06,75.2,0.116,0.135,75.7,0,96,0.16,0.497615967
5/28/17 10:00,0.129,0.06,75.2,0.116,0.136,75.6,0,96,0.16,0.734707095
5/28/17 10:10,0.129,0.06,75.2,0.116,0.135,75.7,0,96,0.16,0.228793727
5/28/17 10:15,0.13,0.06,75.2,0.116,0.135,75.7,0,96,0.16,0.802873294
5/28/17 10:20,0.129,0.06,75.2,0.116,0.135,75.7,0,95,0.16,0.496712533
5/28/17 10:25,0.129,0.06,75.2,0.116,0.135,75.7,0,95,0.16,0.558826358
5/28/17 10:30,0.129,0.06,75.2,0.116,0.135,75.7,0,95,0.16,0.430599914
5/28/17 10:35,0.129,0.06,75.2,0.115,0.135,75.7,0,95,0.16,0.158583313
5/28/17 10:40,0.129,0.06,75.2,0.115,0.135,75.7,0,96,0.16,0.894796273
5/28/17 10:45,0.129,0.06,75.2,0.115,0.135,75.7,0,96,0.16,0.689926129
5/28/17 10:50,0.129,0.06,75.2,0.115,0.135,75.7,0,96,0.16,0.566808972
5/28/17 10:55,0.129,0.06,75.2,0.115,0.134,75.6,0,97,0.16,0.734058296
5/28/17 11:00,0.129,0.06,75.2,0.115,0.135,75.6,0,96,0.16,0.42262761
5/28/17 11:05,0.129,0.06,75.2,0.115,0.134,75.6,0,96,0.16,0.522243696
5/28/17 11:10,0.129,0.06,75.2,0.115,0.134,75.6,0,96,0.16,0.991965168
5/28/17 11:15,0.128,0.06,75.2,0.115,0.134,75.6,0,94,0.16,0.578209419
5/28/17 11:20,0.128,0.06,75.2,0.115,0.134,75.6,0,92,0.16,0.644224456
5/28/17 11:25,0.128,0.06,75.2,0.115,0.134,75.7,0,90,0.16,0.882739608
5/28/17 11:30,0.128,0.06,75.2,0.115,0.134,75.6,0,88,0.16,0.434490176
5/28/17 11:35,0.128,0.06,75.2,0.115,0.134,75.7,0,86,0.16,0.774640331
5/28/17 11:40,0.128,0.06,75.2,0.114,0.134,75.7,0,85,0.16,0.421827008
5/28/17 11:45,0.128,0.06,75.2,0.114,0.134,75.7,0,83,0.16,0.513265597
5/28/17 11:50,0.128,0.06,75.2,0.114,0.134,75.7,0,82,0.16,0.271776514
5/28/17 11:55,0.128,0.06,75.2,0.114,0.134,75.7,0,79,0.16,0.824893683
5/28/17 12:00,0.128,0.06,75.2,0.113,0.132,75.7,0,76,0.16,0.146674942
5/28/17 12:05,0.128,0.06,75.2,0.113,0.132,75.7,0,73,0.16,0.81289632
5/28/17 12:10,0.128,0.06,75.2,0.113,0.132,75.7,0,70,0.16,0.508800336
5/28/17 12:15,0.128,0.06,75.2,0.113,0.132,75.7,0,68,0.16,0.477126068
5/28/17 12:20,0.127,0.06,75.2,0.113,0.132,75.7,0,66,0.16,0.199082259
5/28/17 12:25,0.128,0.06,75.2,0.113,0.132,75.7,0,63,0.16,0.429126025
5/28/17 12:30,0.127,0.06,75.2,0.113,0.132,75.7,0,59,0.16,0.441037668
5/28/17 12:35,0.128,0.06,75.2,0.113,0.132,75.7,0,59,0.16,0.513519031
5/28/17 12:40,0.128,0.06,75.2,0.113,0.132,75.7,0,59,0.16,0.586443884
5/28/17 12:45,0.127,0.06,75.2,0.112,0.131,75.6,0,58,0.16,0.872613577
5/28/17 12:50,0.127,0.06,75.2,0.112,0.131,75.7,0,56,0.16,0.737910712
5/28/17 12:55,0.127,0.06,75.2,0.112,0.131,75.7,0,55,0.16,0.396527627
5/28/17 13:00,0.127,0.06,75.2,0.111,0.131,75.7,0,57,0.16,0.601210439
5/28/17 13:05,0.127,0.06,75.2,0.111,0.131,75.7,0,57,0.16,0.134789007
5/28/17 13:10,0.127,0.059,75.2,0.112,0.131,75.7,0,57,0.16,0.260203803
5/28/17 13:15,0.127,0.06,75.2,0.111,0.131,75.7,0,56,0.16,0.259063705
5/28/17 13:20,0.127,0.06,75.2,0.111,0.131,75.7,0,55,0.16,0.036782398
5/28/17 13:25,0.127,0.06,75.2,0.111,0.131,75.7,0,55,0.16,0.788947791
5/28/17 13:30,0.127,0.06,75.2,0.111,0.131,75.7,0,54,0.16,0.402297744
5/28/17 13:35,0.127,0.06,75.2,0.111,0.129,75.7,0,53,0.16,0.373318184
5/28/17 13:40,0.126,0.06,75.2,0.11,0.129,75.7,0,55,0.16,0.609555127
